State,State-Code,District,Indicator,NFHS-5,NFHS-4
Bihar,BR,Saharsa,34. Mothers whose last birth was protected against neonatal tetanus9 (%),82.7,87.2
Bihar,BR,Saharsa,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),12.1,12.5
Bihar,BR,Saharsa,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),4.4,1.2
Bihar,BR,Saharsa,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),95.1,80.1
Bihar,BR,Saharsa,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),38.5,40.4
Bihar,BR,Saharsa,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2273.0,1285.0
Bihar,BR,Saharsa,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.9,1.8
Bihar,BR,Saharsa,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),40.8,
Bihar,BR,Saharsa,42. Institutional births (%),70.4,59.6
Bihar,BR,Saharsa,43. Institutional births in public facility (%),62.0,51.9
Bihar,BR,Saharsa,44. Home births that were conducted by skilled health personnel10 (%),5.6,4.5
Bihar,BR,Saharsa,45. Births attended by skilled health personnel10 (%),72.9,63.1
Bihar,BR,Saharsa,46. Births delivered by caesarean section (%),6.1,3.7
Bihar,BR,Saharsa,47. Births in a private health facility that were delivered by caesarean section (%),42.7,43.3
Bihar,BR,Saharsa,48. Births in a public health facility that were delivered by caesarean section (%),4.0,0.8
Bihar,BR,Saharsa,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),72.2,78.0
Bihar,BR,Saharsa,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),88.5,86.4
Bihar,BR,Saharsa,51. Children age 12-23 months who have received BCG (%),97.1,96.8
Bihar,BR,Saharsa,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),74.5,82.5
Bihar,BR,Saharsa,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),85.1,87.6
Bihar,BR,Saharsa,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),87.2,88.8
Bihar,BR,Saharsa,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),35.2,
Bihar,BR,Saharsa,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.8,
Bihar,BR,Saharsa,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),82.8,75.2
Bihar,BR,Saharsa,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),57.4,60.2
Bihar,BR,Saharsa,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.8,97.0
Bihar,BR,Saharsa,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.2,3.0
Bihar,BR,Saharsa,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),8.8,8.5
Bihar,BR,Saharsa,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),50.3,43.9
Bihar,BR,Saharsa,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),21.2,44.9
Bihar,BR,Saharsa,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),71.3,47.6
Bihar,BR,Saharsa,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.0,1.0
Bihar,BR,Saharsa,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),75.5,64.9
Bihar,BR,Saharsa,67. Children under age 3 years breastfed within one hour of birth15 (%),38.0,26.0
Bihar,BR,Saharsa,68. Children under age 6 months exclusively breastfed16 (%),49.4,59.9
Bihar,BR,Saharsa,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),48.1,14.9
Bihar,BR,Saharsa,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",11.8,2.9
Bihar,BR,Saharsa,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,3.4
Bihar,BR,Saharsa,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",10.3,2.9
Bihar,BR,Saharsa,73. Children under 5 years who are stunted (height-for-age)18 (%),47.8,43.9
Bihar,BR,Saharsa,74. Children under 5 years who are wasted (weight-for-height)18 (%),20.5,24.0
Bihar,BR,Saharsa,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),8.3,10.5
Bihar,BR,Saharsa,76. Children under 5 years who are underweight (weight-for-age)18 (%),42.7,44.4
Bihar,BR,Saharsa,77. Children under 5 years who are overweight (weight-for-height)20 (%),1.9,0.9
Bihar,BR,Saharsa,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),31.0,34.6
Bihar,BR,Saharsa,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),12.8,7.7
Bihar,BR,Saharsa,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),51.7,
Bihar,BR,Saharsa,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),69.3,68.4
Bihar,BR,Saharsa,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),65.7,60.6
Bihar,BR,Saharsa,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),61.8,58.2
Bihar,BR,Saharsa,84. All women age 15-49 years who are anaemic22 (%),65.3,60.4
Bihar,BR,Saharsa,85. All women age 15-19 years who are anaemic22 (%),67.9,57.0
Bihar,BR,Saharsa,86. Blood sugar level - high (141-160 mg/dl)23 (%),6.6,
Bihar,BR,Saharsa,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.7,
Bihar,BR,Saharsa,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.7,
Bihar,BR,Saharsa,89. Blood sugar level - high (141-160 mg/dl)23 (%),9.0,
Bihar,BR,Saharsa,90. Blood sugar level - very high (>160 mg/dl)23 (%),6.7,
Bihar,BR,Saharsa,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.5,
Bihar,BR,Saharsa,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),6.2,
Bihar,BR,Saharsa,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.8,
Bihar,BR,Saharsa,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),14.9,
Bihar,BR,Saharsa,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.8,
Bihar,BR,Saharsa,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,
Bihar,BR,Saharsa,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),15.5,
Bihar,BR,Saharsa,98.Ever undergone a screening test for cervical cancer (%),0.2,
Bihar,BR,Saharsa,99.Ever undergone a breast examination for breast cancer (%),0.2,
Bihar,BR,Saharsa,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,
Bihar,BR,Saharsa,101. Women age 15 years and above who use any kind of tobacco (%),10.7,
Bihar,BR,Saharsa,102. Men age 15 years and above who use any kind of tobacco (%),54.9,
Bihar,BR,Saharsa,103. Women age 15 years and above who consume alcohol (%),0.2,
Bihar,BR,Saharsa,104. Men age 15 years and above who consume alcohol (%),9.6,
Bihar,BR,Samastipur,1. Female population age 6 years and above who ever attended school (%),60.9,56.4
Bihar,BR,Samastipur,2. Population below age 15 years (%),37.8,39.8
Bihar,BR,Samastipur,"3. Sex ratio of the total population (females per 1,000 males)",1071.0,1063.0
Bihar,BR,Samastipur,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",890.0,1049.0
Bihar,BR,Samastipur,5. Children under age 5 years whose birth was registered with the civil authority (%),88.5,58.9
Bihar,BR,Samastipur,6. Deaths in the last 3 years registered with the civil authority (%),39.2,
Bihar,BR,Samastipur,7. Population living in households with electricity (%),95.7,41.4
Bihar,BR,Samastipur,8. Population living in households with an improved drinking-water source1 (%),98.6,99.0
Bihar,BR,Samastipur,9. Population living in households that use an improved sanitation facility2 (%),48.8,20.0
Bihar,BR,Samastipur,10. Households using clean fuel for cooking3 (%),36.1,14.0
Bihar,BR,Samastipur,11. Households using iodized salt (%),91.9,87.6
Bihar,BR,Samastipur,12. Households with any usual member covered under a health insurance/financing scheme (%),19.0,11.6
Bihar,BR,Samastipur,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),3.4,
Bihar,BR,Samastipur,14. Women who are literate4 (%),54.3,
Bihar,BR,Samastipur,15. Women with 10 or more years of schooling (%),26.5,23.1
Bihar,BR,Samastipur,16. Women age 20-24 years married before age 18 years (%),49.8,52.3
Bihar,BR,Samastipur,17. Births in the 5 years preceding the survey that are third or higher order (%),5.3,4.3
Bihar,BR,Samastipur,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),14.9,19.3
Bihar,BR,Samastipur,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),58.7,25.1
Bihar,BR,Samastipur,20. Any method6 (%),63.7,13.0
Bihar,BR,Samastipur,21. Any modern method6 (%),53.8,12.6
Bihar,BR,Samastipur,22. Female sterilization (%),41.1,8.2
Bihar,BR,Samastipur,23. Male sterilization (%),0.1,0.0
Bihar,BR,Samastipur,24. IUD/PPIUD (%),0.6,1.3
Bihar,BR,Samastipur,25. Pill (%),3.0,0.8
Bihar,BR,Samastipur,26. Condom (%),4.4,1.5
Bihar,BR,Samastipur,27. Injectables (%),1.7,0.7
Bihar,BR,Samastipur,28. Total unmet need7 (%),11.1,25.6
Bihar,BR,Samastipur,29. Unmet need for spacing7 (%),5.5,11.1
Bihar,BR,Samastipur,30. Health worker ever talked to female non-users about family planning (%),20.6,11.9
Bihar,BR,Samastipur,31. Current users ever told about side effects of current method8 (%),59.4,39.6
Bihar,BR,Samastipur,32. Mothers who had an antenatal check-up in the first trimester (%),53.4,29.3
Bihar,BR,Samastipur,33. Mothers who had at least 4 antenatal care visits (%),23.5,11.6
Bihar,BR,Samastipur,34. Mothers whose last birth was protected against neonatal tetanus9 (%),90.4,84.5
Bihar,BR,Samastipur,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),20.8,9.8
Bihar,BR,Samastipur,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),8.9,2.4
Bihar,BR,Samastipur,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),90.4,77.4
Bihar,BR,Samastipur,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),52.1,35.5
Bihar,BR,Samastipur,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2268.0,1406.0
Bihar,BR,Samastipur,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),9.0,3.6
Bihar,BR,Samastipur,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),51.5,
Bihar,BR,Samastipur,42. Institutional births (%),83.4,73.4
Bihar,BR,Samastipur,43. Institutional births in public facility (%),71.9,62.7
Bihar,BR,Samastipur,44. Home births that were conducted by skilled health personnel10 (%),2.9,5.1
Bihar,BR,Samastipur,45. Births attended by skilled health personnel10 (%),83.7,75.5
Bihar,BR,Samastipur,46. Births delivered by caesarean section (%),6.2,4.3
Bihar,BR,Samastipur,47. Births in a private health facility that were delivered by caesarean section (%),47.2,31.0
Bihar,BR,Samastipur,48. Births in a public health facility that were delivered by caesarean section (%),1.0,1.5
Bihar,BR,Samastipur,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),71.4,57.4
Bihar,BR,Samastipur,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),85.5,77.7
Bihar,BR,Samastipur,51. Children age 12-23 months who have received BCG (%),99.0,89.3
Bihar,BR,Samastipur,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),74.6,69.1
Bihar,BR,Samastipur,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),89.5,82.3
Bihar,BR,Samastipur,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),89.4,75.7
Bihar,BR,Samastipur,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),30.5,
Bihar,BR,Samastipur,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,
Bihar,BR,Samastipur,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),88.5,65.2
Bihar,BR,Samastipur,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),64.1,63.2
Bihar,BR,Samastipur,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.3,96.5
Bihar,BR,Samastipur,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.7,3.5
Bihar,BR,Samastipur,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),10.6,11.5
Bihar,BR,Samastipur,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),60.2,47.4
Bihar,BR,Samastipur,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),30.3,20.9
Bihar,BR,Samastipur,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),56.3,59.4
Bihar,BR,Samastipur,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.5,1.6
Bihar,BR,Samastipur,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),78.7,58.1
Bihar,BR,Samastipur,67. Children under age 3 years breastfed within one hour of birth15 (%),27.0,37.7
Bihar,BR,Samastipur,68. Children under age 6 months exclusively breastfed16 (%),63.5,44.0
Bihar,BR,Samastipur,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),41.1,19.3
Bihar,BR,Samastipur,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",17.5,5.1
Bihar,BR,Samastipur,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Bihar,BR,Samastipur,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",17.7,5.1
Bihar,BR,Samastipur,73. Children under 5 years who are stunted (height-for-age)18 (%),44.0,49.2
Bihar,BR,Samastipur,74. Children under 5 years who are wasted (weight-for-height)18 (%),21.3,18.4
Bihar,BR,Samastipur,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),7.9,6.1
Bihar,BR,Samastipur,76. Children under 5 years who are underweight (weight-for-age)18 (%),42.8,41.3
Bihar,BR,Samastipur,77. Children under 5 years who are overweight (weight-for-height)20 (%),1.7,0.7
Bihar,BR,Samastipur,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),26.7,29.7
Bihar,BR,Samastipur,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),15.2,8.4
Bihar,BR,Samastipur,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),54.3,
Bihar,BR,Samastipur,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),67.2,65.4
Bihar,BR,Samastipur,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),59.9,59.6
Bihar,BR,Samastipur,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),69.7,56.3
Bihar,BR,Samastipur,84. All women age 15-49 years who are anaemic22 (%),60.5,59.4
Bihar,BR,Samastipur,85. All women age 15-19 years who are anaemic22 (%),65.9,62.6
Bihar,BR,Samastipur,86. Blood sugar level - high (141-160 mg/dl)23 (%),8.0,
Bihar,BR,Samastipur,87. Blood sugar level - very high (>160 mg/dl)23 (%),5.6,
Bihar,BR,Samastipur,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),14.3,
Bihar,BR,Samastipur,89. Blood sugar level - high (141-160 mg/dl)23 (%),7.9,
Bihar,BR,Samastipur,90. Blood sugar level - very high (>160 mg/dl)23 (%),7.0,
Bihar,BR,Samastipur,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),15.9,
Bihar,BR,Samastipur,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),7.1,
Bihar,BR,Samastipur,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,
Bihar,BR,Samastipur,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),15.8,
Bihar,BR,Samastipur,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.4,
Bihar,BR,Samastipur,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.4,
Bihar,BR,Samastipur,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.4,
Bihar,BR,Samastipur,98.Ever undergone a screening test for cervical cancer (%),0.6,
Bihar,BR,Samastipur,99.Ever undergone a breast examination for breast cancer (%),0.6,
Bihar,BR,Samastipur,100. Ever undergone an oral cavity examination for oral cancer (%),0.4,
Bihar,BR,Samastipur,101. Women age 15 years and above who use any kind of tobacco (%),3.5,
Bihar,BR,Samastipur,102. Men age 15 years and above who use any kind of tobacco (%),51.7,
Bihar,BR,Samastipur,103. Women age 15 years and above who consume alcohol (%),0.1,
Bihar,BR,Samastipur,104. Men age 15 years and above who consume alcohol (%),10.5,
Bihar,BR,Saran,1. Female population age 6 years and above who ever attended school (%),64.8,61.5
Bihar,BR,Saran,2. Population below age 15 years (%),35.3,38.0
Bihar,BR,Saran,"3. Sex ratio of the total population (females per 1,000 males)",1077.0,1075.0
Bihar,BR,Saran,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",779.0,976.0
Bihar,BR,Saran,5. Children under age 5 years whose birth was registered with the civil authority (%),73.1,56.3
Bihar,BR,Saran,6. Deaths in the last 3 years registered with the civil authority (%),43.8,
Bihar,BR,Saran,7. Population living in households with electricity (%),93.6,61.1
Bihar,BR,Saran,8. Population living in households with an improved drinking-water source1 (%),99.7,98.3
Bihar,BR,Saran,9. Population living in households that use an improved sanitation facility2 (%),37.2,27.1
Bihar,BR,Saran,10. Households using clean fuel for cooking3 (%),36.8,17.4
Bihar,BR,Saran,11. Households using iodized salt (%),92.9,80.4
Bihar,BR,Saran,12. Households with any usual member covered under a health insurance/financing scheme (%),9.4,8.3
Bihar,BR,Saran,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),7.2,
Bihar,BR,Saran,14. Women who are literate4 (%),65.6,
Bihar,BR,Saran,15. Women with 10 or more years of schooling (%),35.5,28.1
Bihar,BR,Saran,16. Women age 20-24 years married before age 18 years (%),26.2,30.0
Bihar,BR,Saran,17. Births in the 5 years preceding the survey that are third or higher order (%),4.2,5.1
Bihar,BR,Saran,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),6.2,10.0
Bihar,BR,Saran,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),59.0,40.4
Bihar,BR,Saran,20. Any method6 (%),41.1,8.7
Bihar,BR,Saran,21. Any modern method6 (%),31.4,8.0
Bihar,BR,Saran,22. Female sterilization (%),23.6,5.0
Bihar,BR,Saran,23. Male sterilization (%),0.0,0.0
Bihar,BR,Saran,24. IUD/PPIUD (%),0.4,0.4
Bihar,BR,Saran,25. Pill (%),1.7,0.8
Bihar,BR,Saran,26. Condom (%),4.9,1.7
Bihar,BR,Saran,27. Injectables (%),0.5,0.1
Bihar,BR,Saran,28. Total unmet need7 (%),17.3,26.2
Bihar,BR,Saran,29. Unmet need for spacing7 (%),7.7,10.5
Bihar,BR,Saran,30. Health worker ever talked to female non-users about family planning (%),18.0,9.2
Bihar,BR,Saran,31. Current users ever told about side effects of current method8 (%),36.7,
Bihar,BR,Saran,32. Mothers who had an antenatal check-up in the first trimester (%),44.4,34.2
Bihar,BR,Saran,33. Mothers who had at least 4 antenatal care visits (%),30.7,20.5
Bihar,BR,Saran,34. Mothers whose last birth was protected against neonatal tetanus9 (%),88.1,87.2
Bihar,BR,Saran,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),14.8,7.2
Bihar,BR,Saran,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),8.5,3.7
Bihar,BR,Saran,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),94.3,81.3
Bihar,BR,Saran,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),54.1,34.5
Bihar,BR,Saran,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2903.0,3197.0
Bihar,BR,Saran,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),1.9,4.5
Bihar,BR,Saran,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),58.3,
Bihar,BR,Saran,42. Institutional births (%),73.0,62.0
Bihar,BR,Saran,43. Institutional births in public facility (%),57.2,44.0
Bihar,BR,Saran,44. Home births that were conducted by skilled health personnel10 (%),8.6,17.3
Bihar,BR,Saran,45. Births attended by skilled health personnel10 (%),79.1,77.0
Bihar,BR,Saran,46. Births delivered by caesarean section (%),8.0,10.1
Bihar,BR,Saran,47. Births in a private health facility that were delivered by caesarean section (%),43.9,42.7
Bihar,BR,Saran,48. Births in a public health facility that were delivered by caesarean section (%),1.9,5.5
Bihar,BR,Saran,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),72.0,55.1
Bihar,BR,Saran,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),85.7,60.3
Bihar,BR,Saran,51. Children age 12-23 months who have received BCG (%),95.2,87.9
Bihar,BR,Saran,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),75.7,70.7
Bihar,BR,Saran,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),89.1,71.5
Bihar,BR,Saran,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),88.9,69.0
Bihar,BR,Saran,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),31.1,
Bihar,BR,Saran,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),16.2,
Bihar,BR,Saran,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),83.1,62.2
Bihar,BR,Saran,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),50.2,60.0
Bihar,BR,Saran,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),99.1,91.1
Bihar,BR,Saran,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.9,5.9
Bihar,BR,Saran,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),15.9,14.5
Bihar,BR,Saran,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),51.5,46.8
Bihar,BR,Saran,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),36.8,13.6
Bihar,BR,Saran,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),72.1,50.8
Bihar,BR,Saran,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,3.8
Bihar,BR,Saran,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),71.4,51.6
Bihar,BR,Saran,67. Children under age 3 years breastfed within one hour of birth15 (%),28.2,43.6
Bihar,BR,Saran,68. Children under age 6 months exclusively breastfed16 (%),45.0,73.8
Bihar,BR,Saran,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),58.7,34.9
Bihar,BR,Saran,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",5.9,4.1
Bihar,BR,Saran,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Bihar,BR,Saran,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",7.1,4.9
Bihar,BR,Saran,73. Children under 5 years who are stunted (height-for-age)18 (%),39.7,46.1
Bihar,BR,Saran,74. Children under 5 years who are wasted (weight-for-height)18 (%),28.8,18.1
Bihar,BR,Saran,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),10.0,4.6
Bihar,BR,Saran,76. Children under 5 years who are underweight (weight-for-age)18 (%),45.0,40.4
Bihar,BR,Saran,77. Children under 5 years who are overweight (weight-for-height)20 (%),2.0,1.5
Bihar,BR,Saran,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),22.1,23.9
Bihar,BR,Saran,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),19.1,18.1
Bihar,BR,Saran,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),50.7,
Bihar,BR,Saran,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),69.8,61.9
Bihar,BR,Saran,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),63.0,54.1
Bihar,BR,Saran,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),59.1,50.4
Bihar,BR,Saran,84. All women age 15-49 years who are anaemic22 (%),62.8,53.9
Bihar,BR,Saran,85. All women age 15-19 years who are anaemic22 (%),70.9,59.9
Bihar,BR,Saran,86. Blood sugar level - high (141-160 mg/dl)23 (%),8.1,
Bihar,BR,Saran,87. Blood sugar level - very high (>160 mg/dl)23 (%),6.8,
Bihar,BR,Saran,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.5,
Bihar,BR,Saran,89. Blood sugar level - high (141-160 mg/dl)23 (%),7.9,
Bihar,BR,Saran,90. Blood sugar level - very high (>160 mg/dl)23 (%),8.4,
Bihar,BR,Saran,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),18.1,
Bihar,BR,Saran,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.4,
Bihar,BR,Saran,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.3,
Bihar,BR,Saran,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.7,
Bihar,BR,Saran,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.7,
Bihar,BR,Saran,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.6,
Bihar,BR,Saran,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.3,
Bihar,BR,Saran,98.Ever undergone a screening test for cervical cancer (%),0.5,
Bihar,BR,Saran,99.Ever undergone a breast examination for breast cancer (%),0.8,
Bihar,BR,Saran,100. Ever undergone an oral cavity examination for oral cancer (%),0.3,
Bihar,BR,Saran,101. Women age 15 years and above who use any kind of tobacco (%),4.2,
Bihar,BR,Saran,102. Men age 15 years and above who use any kind of tobacco (%),44.0,
Bihar,BR,Saran,103. Women age 15 years and above who consume alcohol (%),0.6,
Bihar,BR,Saran,104. Men age 15 years and above who consume alcohol (%),17.4,
